,feature1,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,label,feature2
127,1.2339089,0.5075042,-0.38997412,0.66371846,-0.5869994,-0.8103277,-0.57707256,0.61489743,0.3145129,0.14097604,0.9656426,1.1997496,-0.56496483,1.6103182,-0.5019896,0.34770933,-0.12535739,0.3530877,-0.18156675,0.8590524,0.6246305,1.4472992,0.40718287,0.07093519,-0.13032418,-0.16529074,0.045107998,-0.057508886,1.3467202,-0.24301456,1.1782315,0.12806736,-0.21451002,b,0
128,0.90562284,0.75980526,0.17290153,0.46673745,-0.66516715,-1.1870034,-1.1989992,0.015896102,0.33894724,0.0022889376,1.2349893,1.3736558,-0.5729578,1.6864411,-0.6326599,0.28317678,-0.023505557,0.15194128,-0.20433052,0.7588947,0.79939914,1.3796369,0.5402032,0.014293085,-0.19170219,-0.4633106,0.0778025,-0.07960052,1.1988748,-0.48228675,1.2302504,0.046073552,-0.026956348,b,0
129,0.7765685,0.5162907,0.06218017,0.23424798,-0.28051138,-0.027645659,-0.35955188,0.26435548,0.046483114,0.5677872,0.64695215,1.0412599,-0.08721726,0.919257,-0.2821372,0.11216219,0.3654111,0.18917358,-0.34379444,0.63018835,0.13506095,0.66570693,0.036416568,0.09785788,-0.2293919,-0.25300062,0.22762534,0.30409816,0.48095065,-0.16283135,0.31831652,0.10166939,0.44196868,g,0
130,0.49330056,0.17756492,-0.18087485,0.25120202,-0.18660879,-0.13401839,-0.21341692,0.14593446,0.18352789,0.25717598,0.47689056,0.4577594,-0.1298415,0.5484261,-0.30767736,-0.10794443,-0.036844015,0.11422272,-0.18591395,0.22386847,0.13190638,0.5003255,0.1436352,0.03648893,0.094145596,-0.05897931,0.08819229,0.13837819,0.54413754,-0.27124408,0.40347776,0.0386036,-0.046919502,g,0
131,0.7936572,0.27396467,-0.122815594,0.15254766,-0.016151924,-0.60060686,-0.15586448,0.18110263,0.21821807,0.42022535,0.8371034,0.45801255,-0.29479796,1.0051987,-0.39403588,-0.09999268,0.22250834,0.34661624,-0.39247876,0.67174697,0.30913115,0.7923089,0.1461875,-0.026063442,0.118270524,-0.20869799,0.16286443,0.32373306,0.64515215,-0.34055355,0.4584635,-0.041625947,0.28660324,g,0
132,0.34885094,0.3986747,-0.20038344,0.49913913,-0.27690238,-0.32278445,-0.32181057,-0.10438308,-0.09336234,0.119773224,0.44166481,0.8042779,-0.24124128,0.62260246,-0.40016934,0.113722086,-0.17217161,-0.016914122,-0.48224413,0.075825974,0.15592866,0.575372,0.1238375,-0.13584228,-0.1693227,-0.14353843,0.18225347,0.05710035,0.34627908,-0.07082005,0.6533944,0.054154865,-0.15984812,g,0
133,0.68795836,0.6067158,-0.07694811,0.15356545,-0.15093929,-0.059878733,-0.64245534,-0.1613167,0.14014058,0.3735953,0.6168277,0.7646572,-0.3230504,0.7743542,-0.63586646,0.14296314,-0.07016398,-0.045199525,-0.10609041,0.24343362,0.11382721,0.9170209,0.040620293,0.070647016,0.16238907,-0.07709231,-0.026028195,0.22077155,0.54841566,-0.25448927,0.98847735,0.13843663,0.118873164,g,0
134,0.3630734,0.35082015,-0.0568398,0.12686504,-0.17512016,-0.2670963,-0.32604608,-0.1471728,0.24406983,0.12690514,0.338687,0.58410573,-0.37622944,0.66226494,-0.3705817,0.14015357,0.15776119,-0.10407165,0.072245836,0.19670914,-0.102078244,0.8574019,-0.21615356,-0.0035181195,-0.14152718,0.04111351,0.12730868,0.043614537,0.58627594,-0.23506585,0.67445153,0.2758178,0.18113773,g,0
135,1.1738644,0.62604195,0.26814115,0.48719808,-0.5049775,-0.8217869,-0.8436689,0.41362673,0.22882827,-0.563973,0.9758191,1.2507875,-0.6035719,1.3271481,-0.51891214,0.6779385,0.040409524,0.14719458,-0.11025393,0.4699516,0.2397926,1.4123272,0.36148837,-0.29278085,-0.39046437,0.13472433,0.18938693,0.2221495,0.43406895,-0.111131996,0.90221363,-0.03971769,-0.044952728,b,0
136,1.004941,0.29939806,-0.23584858,0.16864695,-0.14556174,-0.352611,-0.44716486,0.27988872,0.09665273,-0.11418989,0.43996894,0.75676423,-0.31291917,0.97728074,0.100942254,0.09075874,0.09563753,0.032984726,-0.36799765,0.77545357,0.62949824,0.48959357,0.61665905,0.22266704,0.043864742,-0.33874306,-0.039371207,-0.07878409,0.54853666,-0.2098339,0.41779122,0.075495176,-0.21104614,g,0
137,0.71691626,0.17770097,-0.51837933,0.59685534,-0.4986888,-0.623521,-0.46449614,0.13485835,0.21134013,0.5767492,0.89572716,0.7621202,-0.28083503,1.2029755,-0.3184856,-0.1158236,-0.0665348,0.26525792,-0.48323727,0.6523855,0.5653163,0.8506291,0.629394,0.13013679,0.17523059,-0.45386422,0.08586168,-0.0074494146,1.1115758,-0.49455425,0.76080036,0.10770172,-0.29986385,b,0
138,0.38062617,0.24113333,-0.2831224,0.4314328,-0.46734187,0.009894643,-0.27901527,-0.069940336,0.002024969,0.09808154,0.51244426,0.776895,-0.062281337,0.4192774,-0.20765771,-0.20509166,0.035153974,-0.029612038,-0.5660023,0.11369651,-0.20434485,0.6119326,0.39573753,0.21694955,0.036712237,-0.08466953,-0.059855014,0.067663535,0.31473267,-0.34326527,0.698686,0.09860635,-0.30407625,g,0
139,0.60411435,0.67155653,-0.017707903,0.40442348,-0.41379517,-0.5037613,-0.6272379,-0.121590875,0.1285676,0.19633076,0.4179893,1.2849033,-0.5721564,0.8874674,-0.49248078,0.27867207,0.07361669,-0.037582237,-0.35628164,0.3506433,0.105602086,1.1291889,-0.02160361,-0.026609462,-0.13186553,-0.20064725,0.19154313,0.08126384,0.6112738,-0.35457572,0.8283831,0.19711316,0.060062677,b,0
140,0.28327224,0.2804568,-0.13307905,0.25895035,-0.14539613,-0.14784905,-0.2901456,-0.14642096,-0.0763023,0.22687048,0.34851402,0.6257858,-0.16607279,0.4344731,-0.08482817,0.08583717,0.029817414,0.035255525,-0.2642223,0.16812536,0.093492344,0.4232767,0.13441627,0.09230858,-0.04349651,-0.15747051,-0.037491433,-0.052097455,0.18515305,-0.18842435,0.5429968,-0.0075868843,-0.08085915,g,0
141,1.1702408,0.70330775,-0.4588535,0.31753743,-0.670401,-0.2598955,-0.60641146,0.5289668,0.42363167,0.7201579,0.8212191,1.3621756,-0.35631388,1.0511603,-0.68299156,0.43543038,0.06426272,0.28727862,-0.89968324,0.9026153,0.18666479,0.9697029,0.41373298,0.277434,-0.35446882,-0.26625308,-0.09946182,0.14007613,1.142132,-0.4692682,1.563577,0.0009227963,-0.13032603,b,0
142,0.9828804,0.7003222,-0.32291713,0.7579636,-0.42268625,-0.6224354,-0.6763767,0.09455807,0.4387818,0.45982653,1.0313718,1.2524338,-0.5858489,1.4543355,-1.1210803,0.050579894,-0.21732566,0.17555605,-0.5143191,0.4708508,0.4733286,1.4608595,0.19096977,-0.12867278,0.12755525,-0.24724111,0.17908594,0.46950734,1.2288016,-0.51974756,1.1851771,0.19030257,0.12647986,b,0
143,0.6854364,0.6666581,-0.0050467243,0.3029712,-0.00012931414,-0.24299096,-0.58497864,-0.15116398,0.2103119,-0.088455334,0.59063655,0.97074795,-0.3405598,0.737965,-0.6479174,0.10649499,0.19412965,0.015001643,0.050251704,0.33014697,0.22235735,0.9889464,-0.14172402,0.09241611,-0.1495637,0.055897996,0.12823333,0.21602984,0.6521328,-0.16813165,0.8671244,0.2225978,0.13177174,b,0
144,0.55040234,0.20655376,-0.10793767,0.5028774,-0.3198287,-0.33897406,-0.3023866,0.26955485,0.13169329,0.25180528,0.72586644,0.7285385,-0.14318705,0.6349823,-0.43830872,-0.021509469,-0.12399866,0.28687212,-0.48623708,0.22096422,0.32925773,0.5980986,0.33355278,-0.085652426,0.0023977868,-0.12517172,0.1379956,0.25182703,0.544808,-0.1655484,0.42152578,-0.016431663,-0.10024331,g,0
145,1.232654,0.75705564,0.16334683,0.4114356,-0.19298314,-0.83399737,-0.64317364,0.36652154,0.20496716,-0.3347758,0.8490378,1.3384815,-0.7745071,1.6448888,-0.601797,0.64468277,0.03287222,0.12092906,0.115059435,0.55870163,0.33654994,1.6108714,0.24053235,-0.13410744,-0.43611744,0.028356755,0.21277861,0.25842392,0.58493716,-0.033339854,1.1266567,0.14880133,0.22074114,b,0
146,0.32822928,0.29770368,-0.045737926,0.23500928,-0.16006386,-0.2001599,-0.21600243,0.051604845,0.08833871,0.06750095,0.28247443,0.56647545,-0.17761314,0.4007698,-0.10888538,0.103958875,-0.028325535,-0.022769284,-0.16900113,0.14133108,-0.02981011,0.48416865,0.10370711,0.046676163,-0.0019842628,-0.0032984577,0.045129873,-0.027435295,0.2380891,-0.10527157,0.4237216,0.060221814,-0.07284799,g,0
147,0.78047216,0.68778515,0.23466727,0.2884738,-0.3464738,-0.5906417,-0.7861166,-0.06928252,-0.021057721,-0.07811177,0.743824,1.130104,-0.4357922,0.99844795,-0.49104765,0.21070597,-0.0019655693,0.091745555,-0.24881007,0.47306395,0.11256674,1.2144144,0.26839718,-0.022792853,-0.20031348,-0.19716293,0.05376914,0.25707352,0.450033,-0.05702323,0.8464364,0.03278168,0.050764605,g,0
148,0.9605676,0.6288848,-0.28160775,0.5795591,-0.27806684,-0.28896835,-0.5420814,0.04176091,0.22725596,0.3831386,1.0761635,1.4562697,-0.46776727,1.0185796,-1.0565988,0.12337488,-0.04017583,0.17272682,-0.499693,0.3783455,0.28913033,1.1694808,0.106998324,-0.25388536,0.051353514,-0.10294991,0.25732613,0.663884,0.9146857,-0.38587704,0.97343767,-0.0088979015,-0.080274135,b,0
149,0.3908167,0.883755,-0.27881607,0.7770017,-0.39527106,-0.028115317,-0.43943784,-0.52238613,0.27081475,0.46130475,0.8646336,1.6454144,-0.5164602,0.96596456,-0.72359025,-0.18261035,-0.032597143,-0.1325795,-0.5544428,-0.16415115,0.07778896,1.4817796,-0.09068775,0.24358505,-0.06960015,0.01586309,0.23653845,0.20022206,0.79846424,-0.71596014,1.4394826,0.22471972,-0.098400824,b,0
150,0.8439861,0.46490344,0.19028164,0.17852,-0.08737126,-0.36591,-0.39797848,0.20726961,0.14648442,0.15165949,0.48500395,0.70085156,-0.23843184,0.9029144,-0.47624066,0.16714156,0.23125069,0.22859399,-0.10826157,0.44964996,0.045360044,0.7781186,0.10635402,0.107721075,-0.17702481,-0.0814227,0.23916642,0.3909439,0.50890154,-0.04149159,0.40936708,0.29442227,0.3205113,g,0
151,0.8267518,0.2742593,-0.027002722,0.2590947,-0.42029583,-0.9173419,-0.7501305,0.23746753,0.18572238,0.1920858,0.9629534,0.77768177,-0.2793987,1.398806,-0.23000942,0.021814901,0.17073053,0.40766832,-0.3350048,0.9209889,0.65894663,0.8510574,0.74501365,0.083102584,0.024075903,-0.6532493,0.12329667,0.020085707,0.89752233,-0.43682745,0.61535513,-0.06718871,-0.040379994,g,0
152,0.7318932,0.41924375,0.04962552,0.117739156,-0.2089697,-0.4914822,-0.6106106,0.09516201,0.06599889,0.25004986,0.64534587,0.87557507,-0.23841149,1.0290146,-0.25260764,0.20652336,0.1176838,0.25019208,-0.19407627,0.5311281,0.28646827,0.8297937,0.25814474,0.13837282,0.02738636,-0.25426444,0.032403216,0.10513254,0.49085566,-0.2900041,0.6878906,-0.016355205,0.08878361,g,0
153,0.40066278,0.44731632,0.117127396,0.22474775,-0.37609082,-0.35057464,-0.4850744,-0.095028214,0.26862925,0.18272895,0.4197893,0.7191352,-0.13666442,0.7048624,-0.3689187,-0.038761515,-0.048638504,0.11200419,-0.02111232,0.21310596,0.27700853,0.83469206,-0.061516527,0.041938834,-0.35147792,0.095777065,0.04216399,-0.075456545,0.7063403,-0.13487738,0.48236582,0.30499977,0.14597169,b,0
154,0.9204723,0.6172872,-0.03673844,0.5535859,-0.7547969,-0.77195954,-0.919121,0.20536122,0.22883178,-0.0191838,0.95265996,1.1913196,-0.23795378,1.0994583,-0.545888,0.28890765,-0.20137104,0.10081086,-0.6112442,0.54758024,0.3995915,1.0370188,0.41955426,-0.08504749,-0.1836093,-0.1167083,0.058239624,0.04208901,0.82399184,-0.3006487,0.9689684,-0.07249488,-0.26393533,g,0
155,0.76966864,0.64391285,0.024893373,0.52718675,-0.53038675,-0.64424324,-0.8158151,0.20207326,0.35268736,0.2234592,0.9075996,1.0391809,-0.19498345,1.2110095,-0.29659888,0.0012755543,-0.31213406,0.14173917,-0.39826915,0.3677839,0.666164,0.8207126,0.44757926,0.3028659,-0.08293142,-0.114374496,0.14479321,-0.14266129,0.92654514,-0.3768953,0.8610077,-0.14971678,-0.32048872,g,0
156,1.0541611,0.18680763,-0.39899385,0.37121668,-0.37876263,-0.50260013,-0.5734992,0.27124113,0.09100872,0.6334625,1.1974093,0.93574834,-0.2413835,1.3722153,-0.48726758,0.04627483,0.029510256,0.5179133,-0.54322594,0.76358545,0.6845871,0.85998476,0.48462394,0.0058712587,0.23200762,-0.45363417,0.1316536,0.29187512,1.0173333,-0.5728551,0.7583668,-0.18817936,-0.12998958,b,0
157,0.829204,0.24626303,-0.32942697,0.25650448,-0.16518773,-0.33849397,-0.4942062,0.10397677,0.21764913,0.48460665,0.7823143,0.625954,-0.29210007,1.0166757,-0.58336955,0.0860465,-0.0024412442,0.24476485,-0.29109427,0.5125971,0.2899775,0.82911414,0.08286664,0.12562951,0.24879086,-0.12503299,0.12593107,0.15666242,0.91825885,-0.4666552,0.693694,0.18264118,0.09407352,b,0
158,1.0136194,0.58537716,-0.06973423,0.34190997,-0.5081601,-0.9062301,-0.80982125,0.14527996,0.11094089,-0.015086707,0.80554444,1.0777036,-0.47747192,1.5096948,-0.26210603,0.3009589,0.05551072,0.11966252,-0.068572745,0.7988914,0.71688473,1.0139823,0.59575176,0.13628003,-0.2645265,-0.4732146,-0.040928014,-0.2709478,0.99224687,-0.2556262,0.9914581,0.050163765,-0.18460494,b,0
159,0.74469465,0.59906197,-0.019608382,0.3077564,-0.30296803,-0.4210509,-0.47312772,0.059453122,0.36974028,0.13135226,0.63012505,0.8528392,-0.3436412,1.0289974,-0.57254326,0.12330115,-0.06577414,-0.17258032,0.07716474,0.16781038,0.1834129,1.0789497,-0.16744,0.11276069,-0.15099779,0.21140471,0.059158757,0.10796057,0.7835901,-0.30343267,0.9678902,0.25809172,0.26821524,b,0
160,0.44067743,0.43104255,-0.33477435,0.33032626,-0.23370501,-0.35653993,-0.25827855,-0.14225295,0.34775853,0.40763,0.39336765,0.73539054,-0.563641,0.9332147,-0.26695374,0.10662387,0.113303736,-0.40586856,0.015540663,0.045222558,-0.23876353,1.0663066,-0.25845295,0.1472771,0.08385443,0.15540873,0.196702,-0.11597271,0.7552148,-0.5915944,1.1290777,0.2162516,0.039735883,b,0
161,0.9964953,0.3752681,-0.37082168,0.40694362,-0.5433054,-0.7671299,-0.7393729,0.160996,0.2097795,0.26947093,0.91359323,0.9437861,-0.37961408,1.4708443,-0.40501508,0.05769984,0.084586054,0.2198897,-0.28516075,0.82185626,0.7531937,0.90455854,0.5859635,0.077416606,-0.10103366,-0.57548577,0.07000998,-0.06862826,1.2801076,-0.51676923,0.94771487,0.12554929,-0.2331066,b,0
162,0.50707114,0.40693235,-0.017616253,0.20090759,-0.38466933,-0.13647835,-0.6180127,-0.26676005,0.22575007,-0.107783034,0.44085902,0.77923375,-0.2974882,0.6101205,-0.24531175,0.2911083,0.19342299,-0.18379061,0.0075737536,0.36918193,0.018758446,0.68313843,0.12472452,-0.17048295,-0.15556589,-0.16882685,0.077469796,-0.13532291,0.46344298,-0.19867015,0.43690333,-0.05173422,-0.18314902,g,0
163,0.8030551,0.49135673,-0.15232097,0.63725424,-0.5232625,-0.14846034,-0.62193567,0.054860108,0.24782716,0.130601,0.4713217,1.3077449,-0.47171795,0.71905935,-0.60273105,0.24687117,-0.0059958044,0.09658453,-0.4124649,0.16121377,-0.16777249,1.147189,0.047241032,-0.10033691,-0.17439869,0.14842935,0.2276875,0.07258512,0.74257195,-0.25795847,0.77655596,0.34845108,-0.28819248,b,0
164,0.4580807,0.7302666,-0.13119084,0.44435897,-0.2480236,-0.6407971,-0.579925,-0.32787532,0.3259012,0.52730316,0.8478278,1.2549843,-0.71479404,1.042582,-0.62766665,0.30250683,0.07923898,0.03158092,-0.34241834,0.3788163,0.32413113,1.3447601,-0.1338088,-0.10988614,0.0755429,-0.12151379,0.18985695,-0.037671193,0.87522346,-0.56566864,1.344039,0.17873129,0.22057414,b,0
165,1.0570867,0.08540084,-0.27707502,0.59856695,-0.3777944,-0.48918265,-0.3584603,0.42182025,0.047052845,0.67636544,1.2198677,0.8987385,-0.19243166,1.1110469,-0.8065303,0.05975232,0.05880042,0.6447467,-0.96151435,0.6772574,0.4756376,0.8363774,0.42785656,-0.20902248,0.19651204,-0.29104686,0.31041774,0.5196911,0.85559654,-0.34477106,0.28128982,0.09383739,0.09800479,b,0
166,0.6221878,0.63411665,0.005035308,0.6378401,-0.7204989,-0.42395246,-0.6782545,0.211818,0.3174684,-0.020037968,0.59593844,0.97178036,-0.19180784,0.6467899,-0.21550861,0.12609062,-0.30108437,-0.17015095,-0.25989154,0.08745608,0.19042212,0.66308755,0.28202868,0.31398746,0.06347343,0.15626231,-0.07588115,-0.2547232,0.68628,-0.22803983,0.67927235,0.06439394,-0.33357048,g,0
167,0.70063233,0.51872003,-0.053782746,0.29295555,-0.46765217,-0.20708758,-0.68103045,0.12925676,0.24125819,0.2601982,0.47539234,0.7459104,-0.11703141,0.88453,0.22069402,-0.08010128,-0.2884875,-0.23706032,-0.10853657,0.23477471,0.18613683,0.50624084,0.12834577,0.5267782,0.041832708,0.23766592,0.077418484,-0.5697289,0.72128916,-0.27610248,0.4351366,-0.14056861,-0.37161765,g,0
168,1.032781,0.6393388,0.6016322,0.46926603,-0.7224783,-0.8654654,-1.056929,0.5464996,0.17592682,-0.37719566,1.2213655,1.529066,-0.18226683,1.1542984,-0.26802868,0.16721089,-0.16801892,0.45141956,-0.29614362,0.6832427,0.77874184,1.0985597,0.94484353,0.057159215,-0.41329813,-0.17907979,-0.00588198,0.006675248,0.5105261,-0.10626151,0.671957,-0.29699212,-0.27831593,g,0
169,0.7295784,0.7260891,-0.4078529,0.41552326,-0.4428256,0.08970401,-0.6674634,-0.28768682,0.49841392,0.709277,0.4111985,1.2519383,-0.46519265,1.251758,-0.6390505,0.16885528,0.047716323,-0.38489762,-0.064911366,0.27743822,0.024340536,1.1423562,-0.32816458,0.040827915,-0.13528325,-0.094633736,0.28371918,-0.0125343455,1.2197449,-0.5535998,1.1283953,0.19881365,0.015950607,b,0
170,1.0107511,0.3769495,-0.371179,0.5622665,-0.12818548,-0.37627298,-0.2466817,0.5430415,0.04204101,0.003836006,0.5942004,1.36039,-0.6731421,1.201139,-0.58382773,0.42052382,0.08817236,0.5739406,-0.43806955,0.65017104,0.25780714,1.4177573,0.3387248,-0.27937067,-0.19632605,-0.27199176,0.18368238,0.5176056,0.5038515,0.07195674,0.76938957,0.10262109,0.056522146,b,0
171,0.6583151,0.10315439,-0.32149932,0.2716237,-0.17053469,-0.20640978,-0.13749528,0.22801338,0.09784022,0.47132593,0.6922368,0.53821635,-0.09174498,0.69914025,-0.12174091,-0.11902012,-0.029416904,0.21975894,-0.31388226,0.40117568,0.3683871,0.4216269,0.37527907,0.15689068,0.24004433,-0.25185502,-0.028287705,0.068948105,0.68069553,-0.34354246,0.46855816,-0.07012585,-0.25081453,g,0
172,0.97997224,0.4565113,0.012947707,0.15798464,-0.04804366,-0.58454984,-0.3332173,0.2963588,0.32870173,0.22485906,0.85513526,0.55045635,-0.32690582,1.120126,-0.57144237,-0.0026745312,0.07590931,0.21963766,-0.17540704,0.5861244,0.31246138,0.9124039,0.075003386,0.08910272,0.108422615,-0.0046820883,0.122018926,0.38240376,0.7233456,-0.24629618,0.56962997,0.02995782,0.34074506,g,0
173,0.58132863,0.64482814,-0.30533466,0.12933475,-0.27333987,0.03238878,-0.54266196,-0.46407142,0.4010541,0.31271565,0.26775986,0.8621444,-0.15455547,0.74248326,-0.47694737,0.07155974,-0.010039642,-0.3874738,-0.14858289,0.14433241,0.077448145,0.7616097,-0.41122928,0.059452504,-0.17477533,0.17685996,0.19269335,-0.045984212,0.851058,-0.30557445,0.69861,0.35854378,-0.0106667075,b,0
174,0.6560339,0.7147958,0.06842109,0.31999543,-0.5304297,-0.76886547,-1.0865526,-0.49239475,0.1958161,0.18053366,0.61652255,1.244758,-0.8086655,1.3929647,-0.6606206,0.37427738,0.17146419,-0.003742423,0.08393568,0.7182673,0.2144538,1.5934381,0.11604889,-0.22820485,-0.2500101,-0.3710814,0.16584457,-0.06620191,1.1692761,-0.6385345,1.4682529,0.26960796,-0.037798867,b,0
175,1.0620643,0.6618134,0.017311126,0.37557787,-0.7140439,-1.1546017,-1.1241062,0.22191511,0.23225375,-0.10088988,1.0441644,1.2199425,-0.41075426,1.6421053,-0.18636955,0.16384923,-0.09789945,0.024344597,-0.19833301,0.8060504,0.9727352,1.1110799,0.68705493,0.21160764,-0.2217494,-0.4238473,-0.10003816,-0.28025636,1.1256464,-0.46990836,1.0368265,0.020252187,-0.26031446,b,0
176,0.50140065,0.20158076,-0.07660474,0.28690606,-0.28687802,-0.47712314,-0.439857,0.14122508,0.14005968,0.03114532,0.5592476,0.5997808,-0.266383,0.74888813,-0.18902871,0.10729708,0.109056056,0.26109454,-0.2221234,0.55040336,0.2226836,0.68204755,0.38663784,-0.026502669,-0.03251613,-0.31209388,0.09153769,-0.0143308295,0.5199147,-0.20310724,0.4441169,-0.07579279,-0.13319409,g,0
177,0.5017159,0.48652712,-0.16663931,0.24129234,-0.2738471,-0.18519217,-0.4419171,-0.4331544,0.1607203,0.19992767,0.35334814,0.6507265,-0.44600335,0.67144996,-0.56298554,0.060797524,-0.09576355,-0.023671936,-0.21499251,0.22767736,-0.0808671,1.0254284,-0.026836652,-0.16369137,0.03760663,-0.12752669,0.07849733,0.03621213,0.4885132,-0.23547223,0.87411666,0.21435623,0.032942496,g,0
178,0.5416307,0.9250701,-0.5594448,0.81152713,-0.15920562,-0.8236848,-0.33413133,-0.5310046,0.40952703,1.2116674,1.1656533,1.8846244,-0.78572965,1.6777784,-0.6570282,0.280028,0.27621552,0.2515564,-0.82522196,0.682778,0.6070173,1.6230078,-0.038792517,-0.08931946,0.10675775,-0.64076465,0.5925381,-0.18335982,1.3369391,-1.1077799,1.7515718,0.15171501,0.24452692,b,0
179,0.68578404,0.41872987,-0.1391907,0.17103572,-0.16325895,-0.75276816,-0.6011616,-0.07814221,0.4120218,0.3007805,0.88347614,0.8206775,-0.37063628,1.1733373,-0.39795128,0.11586553,0.2383148,0.24448562,-0.20671724,0.68271506,0.62409407,1.0660226,0.11989643,-0.03462502,0.12347711,-0.32558563,0.13291043,-0.06658001,0.8705764,-0.5989008,0.82585835,0.019270916,0.2321131,b,0
180,1.494613,1.0720782,0.3672276,0.40923637,-0.96508634,-1.9033817,-1.7170737,0.03101925,0.3916197,-0.07799916,1.7806767,1.8823932,-0.8362811,2.6146944,-0.6271976,0.51160246,0.26854175,0.35688156,-0.1216314,1.4986447,1.4158249,1.9066669,0.9828053,0.05143116,-0.476924,-0.9257298,0.0153131895,-0.32573882,1.742306,-0.68683666,1.6676725,0.005108902,-0.032748222,b,0
181,0.9896981,0.45312327,-0.50792116,0.52671576,-0.07018958,-0.3983141,-0.31035814,0.22550033,0.049318127,-0.023834348,0.2600584,0.9996442,-0.6486512,1.0218477,-0.42288885,0.28398362,0.23410451,0.027184416,-0.023196634,0.5420934,0.025943592,1.211155,0.036549278,-0.009510692,-0.19983357,-0.09421689,0.07364609,0.16812204,0.6825634,-0.06639892,0.97579145,0.24471791,-0.046314098,b,0
182,0.74834734,0.661975,-0.2954023,0.4246013,0.099803984,0.26851827,-0.3756805,-0.27076858,0.12269114,0.15848938,0.3829916,1.151808,-0.2519028,0.3277952,-0.61942446,0.019669551,0.26370636,-0.2422326,0.03232665,0.33968827,-0.040218808,0.7488052,-0.3313009,-0.047192663,-0.16150036,0.05267647,0.10009695,0.3744366,0.5994946,-0.021107666,0.5722471,0.14435518,0.091607586,b,0
183,1.0913322,0.76392794,0.5917522,0.3472039,-0.6113913,-1.0750972,-1.3000975,0.16217437,0.28563368,-0.56178313,1.3448523,1.3750861,-0.45706517,1.4471948,-0.7769732,0.489903,0.03571341,0.50368214,-0.12267317,0.768224,0.92336726,1.4557102,0.5273466,-0.296448,-0.4504804,-0.23904914,0.052958295,0.25365534,0.7306478,-0.17593463,0.8335281,-0.10421617,0.067909844,b,0
184,0.2154796,0.10320565,-0.19319148,0.18069397,0.015061401,-0.056756135,0.014217123,0.08769214,-0.006226696,0.15480079,0.12408077,0.4321679,-0.13822785,0.31168392,-0.022877716,-0.051658235,0.058545113,0.15952428,-0.23585314,0.20626166,-0.14677376,0.4389068,0.15556541,0.065798536,0.1159097,-0.14355539,0.072562434,0.10768694,0.08734644,-0.018393282,0.19999333,0.063006535,-0.003999369,g,0
185,0.8232624,0.56855965,-0.027419653,0.45065984,-0.065435305,-0.60687333,-0.3143823,-0.30300486,0.029017398,0.31527308,0.67067945,0.83816665,-0.3808901,1.0864298,-0.18892497,0.26197198,0.09368791,0.30836162,-0.36315092,0.7963182,0.35670602,1.1546626,0.16571675,-0.09388635,0.03448428,-0.24114564,0.35902423,-0.06782125,0.56567067,-0.5067477,0.99190754,0.002732777,0.13067244,b,0
186,0.43975267,0.6323102,-0.27476543,0.3606338,-0.19432552,-0.4984966,-0.32121834,-0.24744546,0.13991354,0.5079504,0.5821427,0.99534315,-0.37717047,0.89276505,-0.23677634,0.19327521,0.0037718546,-0.07936776,-0.244938,0.30971342,0.3133,0.8446556,0.00021634996,0.13203792,0.040717244,-0.14740749,0.030258743,-0.29766604,0.72535723,-0.46982333,1.1054046,0.15719378,0.043183863,g,0
187,0.779344,0.1812453,-0.2694376,0.47938704,-0.55885285,-0.12269601,-0.45800328,0.29358235,0.34166008,0.27953893,0.68522406,0.7838096,-0.17104185,0.6922742,-0.32999516,-0.17072327,-0.02260599,0.22376879,-0.44697145,0.30038935,0.1737102,0.64154965,0.4044923,-0.011963112,0.16678295,-0.07154497,0.13623343,0.049742747,0.8410033,-0.55918896,0.48105142,-0.02301503,-0.45767877,b,0
188,0.44965646,0.31786638,-0.2595333,0.08954789,-0.17172253,-0.14167355,-0.10272094,0.07119243,0.31539848,0.32069236,0.32408714,0.48338267,-0.14606512,0.39474633,-0.10345052,0.10583536,0.084925935,-0.15605703,-0.10065617,0.15543011,-0.107348725,0.62069494,-0.31039047,0.20207143,0.20873967,0.020739764,0.10374641,-0.19228551,0.54391396,-0.3447868,0.60946137,0.012853286,0.046875052,g,0
189,0.57815725,0.40774646,-0.378808,0.7586411,-0.47954753,-0.37051296,-0.4187544,0.027914463,0.113267854,0.31171796,1.0935897,1.1748705,-0.18452156,0.8289415,-0.30165926,-0.19775903,0.07863442,0.21855633,-0.6185328,0.32931912,0.26727498,0.997949,0.56181765,0.22869581,0.21384996,-0.25401816,-0.07950627,0.12135193,0.7702866,-0.6249088,1.0185332,0.004539379,-0.21786097,g,0
190,0.80442554,0.55327326,-0.022507727,0.3456906,-0.22930735,-0.44886613,-0.32830888,0.040715434,0.17958672,0.19514085,0.79959387,0.8209367,-0.5840034,0.9441074,-0.7473247,0.088723674,-0.05989049,-0.0100462325,-0.2998397,0.2646222,0.014716063,1.0748856,-0.06667134,-0.09128383,-0.05439388,0.16882122,0.11240647,0.43888107,0.64256144,-0.16208842,0.8893907,0.14452781,0.21085718,b,0
