distance-to-solar-noon,temperature,wind-direction,wind-speed,sky-cover,visibility,humidity,average-wind-speed-(period),average-pressure-(period),power-generated
0.513937282,45,16,7.8,4,4.0,86,0.0,29.83,223
0.827526132,45,16,7.8,4,9.0,93,8.0,29.79,0
1.141114983,45,16,7.8,3,10.0,89,10.0,29.77,0
1.054006969,46,21,8.9,3,10.0,93,8.0,29.75,0
0.740418118,46,21,8.9,3,10.0,83,7.0,29.75,0
0.426829268,46,21,8.9,4,9.0,80,8.0,29.76,0
0.11324041800000001,46,21,8.9,3,9.0,77,9.0,29.81,10192
0.200348432,46,21,8.9,2,10.0,66,16.0,29.79,13049
0.513937282,46,21,8.9,3,10.0,61,15.0,29.79,198
0.827526132,46,21,8.9,3,10.0,93,8.0,29.82,0
1.141114983,46,21,8.9,2,10.0,89,5.0,29.87,0
1.057591623,43,5,9.3,3,10.0,76,3.0,29.89,0
0.743455497,43,5,9.3,3,10.0,93,3.0,29.9,0
0.42931937200000003,43,5,9.3,4,4.0,93,9.0,29.93,0
0.115183246,43,5,9.3,3,10.0,86,10.0,29.99,4935
0.19895288,43,5,9.3,3,10.0,74,7.0,29.97,8729
0.513089005,43,5,9.3,3,10.0,83,20.0,29.99,1599
0.827225131,43,5,9.3,3,10.0,83,16.0,30.02,0
1.141361257,43,5,9.3,2,10.0,83,6.0,30.03,0
1.057591623,43,29,8.4,1,10.0,63,10.0,30.04,0
0.743455497,43,29,8.4,1,10.0,58,9.0,30.05,0
0.42931937200000003,43,29,8.4,1,10.0,73,0.0,30.05,0
0.115183246,43,29,8.4,0,10.0,60,3.0,30.04,13602
0.19895288,43,29,8.4,1,10.0,44,5.0,29.96,22524
0.513089005,43,29,8.4,1,10.0,59,14.0,29.91,6311
0.827225131,43,29,8.4,0,10.0,71,10.0,29.91,0
1.141361257,43,29,8.4,0,10.0,68,14.0,29.92,0
1.059336824,47,20,8.7,0,10.0,63,7.0,29.92,0
0.745200698,47,20,8.7,0,10.0,65,6.0,29.97,0
0.43106457200000003,47,20,8.7,1,10.0,77,7.0,30.05,37
0.11692844699999999,47,20,8.7,2,10.0,80,6.0,30.12,8699
0.197207679,47,20,8.7,3,10.0,74,8.0,30.13,10968
0.511343805,47,20,8.7,4,10.0,69,11.0,30.14,3407
0.82547993,47,20,8.7,3,10.0,74,9.0,30.17,0
1.139616056,47,20,8.7,3,10.0,80,14.0,30.22,0
1.059336824,49,26,9.2,3,10.0,80,14.0,30.23,0
0.745200698,49,26,9.2,4,10.0,86,11.0,30.23,0
0.43106457200000003,49,26,9.2,4,10.0,96,0.0,30.27,0
0.11692844699999999,49,26,9.2,3,9.0,80,8.0,30.32,7715
0.197207679,49,26,9.2,2,10.0,59,14.0,30.3,18824
0.511343805,49,26,9.2,2,10.0,59,16.0,30.31,5367
0.82547993,49,26,9.2,1,10.0,71,10.0,30.34,0
1.139616056,49,26,9.2,1,10.0,77,9.0,30.36,0
1.061082024,43,29,2.3,1,10.0,73,6.0,30.37,0
0.7469458990000001,43,29,2.3,0,10.0,82,5.0,30.35,0
0.43280977299999995,43,29,2.3,1,10.0,82,0.0,30.36,91
0.118673647,43,29,2.3,2,10.0,74,0.0,30.4,12388
0.195462478,43,29,2.3,2,10.0,61,0.0,30.33,20205
0.509598604,43,29,2.3,3,10.0,61,0.0,30.29,5310
0.8237347290000001,43,29,2.3,3,10.0,63,3.0,30.27,0
1.137870855,43,29,2.3,2,10.0,63,5.0,30.27,0
1.061082024,49,12,5.1,3,10.0,68,3.0,30.24,0
0.7469458990000001,49,12,5.1,3,10.0,77,3.0,30.22,0
0.43280977299999995,49,12,5.1,4,10.0,74,0.0,30.19,104
0.118673647,49,12,5.1,4,10.0,71,0.0,30.19,881
0.195462478,49,12,5.1,4,8.0,86,6.0,30.07,2223
0.509598604,49,12,5.1,4,5.0,86,10.0,29.99,612
0.8237347290000001,49,12,5.1,4,4.0,100,10.0,29.9,0
1.137870855,49,12,5.1,4,10.0,96,10.0,29.87,0
1.062827225,48,26,8.9,2,10.0,83,7.0,29.83,0
0.7486910990000001,48,26,8.9,3,10.0,89,3.0,29.86,0
0.434554974,48,26,8.9,1,10.0,89,0.0,29.89,0
0.12041884800000001,48,26,8.9,1,10.0,69,9.0,29.91,13034
0.193717277,48,26,8.9,3,10.0,71,11.0,29.89,10962
0.5078534029999999,48,26,8.9,3,10.0,71,11.0,29.88,2553
0.8219895290000001,48,26,8.9,2,10.0,80,7.0,29.89,0
1.136125654,48,26,8.9,3,9.0,77,14.0,29.92,0
1.062827225,47,13,3.6,3,10.0,86,0.0,29.9,0
0.7486910990000001,47,13,3.6,4,10.0,93,5.0,29.91,0
0.434554974,47,13,3.6,2,10.0,83,0.0,29.93,0
0.12041884800000001,47,13,3.6,3,10.0,77,0.0,29.96,8491
0.193717277,47,13,3.6,3,10.0,77,8.0,29.93,12958
0.5078534029999999,47,13,3.6,3,10.0,69,5.0,29.9,6769
0.8219895290000001,47,13,3.6,4,10.0,71,3.0,29.89,0
1.136125654,47,13,3.6,4,10.0,77,6.0,29.89,0
1.064572426,51,14,10.4,4,10.0,83,9.0,29.88,0
0.7504363000000001,51,14,10.4,4,8.0,83,6.0,29.84,0
0.436300175,51,14,10.4,4,10.0,83,5.0,29.82,0
0.12216404900000001,51,14,10.4,4,10.0,80,7.0,29.84,2014
0.191972077,51,14,10.4,4,10.0,77,10.0,29.81,1672
0.5061082020000001,51,14,10.4,4,10.0,72,10.0,29.78,212
0.820244328,51,14,10.4,4,10.0,77,6.0,29.77,0
1.134380454,51,14,10.4,4,10.0,75,22.0,29.72,0
1.06271777,47,28,21.1,4,10.0,86,30.0,29.65,0
0.74912892,47,28,21.1,4,8.0,90,15.0,29.64,0
0.43554007,47,28,21.1,4,10.0,93,24.0,29.67,0
0.12195122,47,28,21.1,3,6.0,96,25.0,29.79,7417
0.191637631,47,28,21.1,2,10.0,57,28.0,29.81,20992
0.505226481,47,28,21.1,2,10.0,68,26.0,29.86,5808
0.8188153309999999,47,28,21.1,1,10.0,68,20.0,29.91,0
1.1324041809999998,47,28,21.1,1,10.0,66,16.0,29.98,0
1.06445993,47,29,4.9,0,10.0,71,10.0,30.04,0
0.75087108,47,29,4.9,0,10.0,71,9.0,30.09,0
0.43728223,47,29,4.9,0,10.0,74,8.0,30.17,0
0.12369338,47,29,4.9,1,10.0,68,0.0,30.25,13246
0.18989547,47,29,4.9,1,10.0,54,5.0,30.24,22387
0.5034843210000001,47,29,4.9,2,10.0,52,0.0,30.26,6491
0.817073171,47,29,4.9,3,10.0,71,8.0,30.29,0
1.130662021,47,29,4.9,3,10.0,74,0.0,30.32,0
1.06445993,45,12,1.3,1,10.0,83,0.0,30.32,0
0.75087108,45,12,1.3,2,10.0,89,0.0,30.34,0
0.43728223,45,12,1.3,2,10.0,93,0.0,30.37,0
0.12369338,45,12,1.3,2,10.0,80,3.0,30.42,6570
0.18989547,45,12,1.3,3,10.0,71,5.0,30.37,13748
0.5034843210000001,45,12,1.3,3,10.0,66,0.0,30.36,1869
0.817073171,45,12,1.3,3,10.0,77,0.0,30.36,0
1.130662021,45,12,1.3,3,10.0,77,0.0,30.39,0
1.0643478259999999,51,10,2.4,4,10.0,86,0.0,30.38,0
0.751304348,51,10,2.4,4,10.0,89,3.0,30.38,0
0.43826087,51,10,2.4,2,10.0,89,0.0,30.37,101
0.12521739099999998,51,10,2.4,3,10.0,86,8.0,30.39,11039
0.187826087,51,10,2.4,3,10.0,80,0.0,30.33,14950
0.500869565,51,10,2.4,3,10.0,67,0.0,30.28,6341
0.813913043,51,10,2.4,2,10.0,80,3.0,30.27,0
1.126956522,51,10,2.4,3,10.0,86,5.0,30.27,0
1.0643478259999999,51,30,3.2,2,10.0,89,3.0,30.26,0
0.751304348,51,30,3.2,3,9.0,93,0.0,30.26,0
0.43826087,51,30,3.2,3,9.0,93,0.0,30.28,0
0.12521739099999998,51,30,3.2,3,6.0,90,5.0,30.3,3729
0.187826087,51,30,3.2,3,6.0,86,3.0,30.25,8365
0.500869565,51,30,3.2,2,10.0,72,0.0,30.22,6822
0.813913043,51,30,3.2,1,10.0,93,8.0,30.2,0
1.126956522,51,30,3.2,1,10.0,90,3.0,30.22,0
1.066086957,50,34,4.6,1,10.0,89,0.0,30.21,0
0.7530434779999999,50,34,4.6,2,6.0,93,5.0,30.21,0
0.44,50,34,4.6,3,5.0,96,9.0,30.21,15
0.126956522,50,34,4.6,3,0.75,93,6.0,30.23,12426
0.186086957,50,34,4.6,1,5.0,86,3.0,30.15,22458
0.499130435,50,34,4.6,1,10.0,83,6.0,30.12,7453
0.812173913,50,34,4.6,1,10.0,86,6.0,30.15,0
1.1252173909999998,50,34,4.6,1,10.0,93,7.0,30.19,0
1.064236111,48,30,4.1,3,7.0,96,7.0,30.2,0
0.7517361109999999,48,30,4.1,4,0.5,96,0.0,30.2,0
0.43923611100000004,48,30,4.1,4,0.25,96,5.0,30.22,0
0.12673611099999998,48,30,4.1,4,0.5,96,3.0,30.26,2423
0.185763889,48,30,4.1,1,2.5,96,3.0,30.2,15177
0.49826388899999996,48,30,4.1,3,1.25,96,8.0,30.18,5904
0.8107638890000001,48,30,4.1,4,10.0,93,9.0,30.17,0
1.123263889,48,30,4.1,4,10.0,90,5.0,30.18,0
1.064124783,47,3,3.8,4,10.0,93,8.0,30.17,0
0.752166378,47,3,3.8,4,10.0,89,7.0,30.18,0
0.440207972,47,3,3.8,4,5.0,93,9.0,30.18,0
0.12824956699999998,47,3,3.8,4,4.0,89,5.0,30.21,9650
0.18370883899999998,47,3,3.8,4,6.0,89,0.0,30.14,17059
0.495667244,47,3,3.8,2,7.0,83,6.0,30.09,6573
0.80762565,47,3,3.8,0,4.0,86,5.0,30.08,0
1.119584055,47,3,3.8,4,4.0,89,0.0,30.07,0
1.062283737,51,25,10.3,4,1.5,96,3.0,30.03,0
0.750865052,51,25,10.3,4,1.75,96,9.0,30.02,0
0.439446367,51,25,10.3,4,4.0,96,10.0,29.95,0
0.128027682,51,25,10.3,4,3.0,93,6.0,29.93,998
0.183391003,51,25,10.3,4,5.0,90,14.0,29.91,3831
0.494809689,51,25,10.3,2,10.0,74,16.0,29.92,4368
0.806228374,51,25,10.3,2,10.0,74,14.0,29.95,0
1.117647059,51,25,10.3,2,10.0,83,8.0,30.0,0
1.06044905,44,30,5.2,2,10.0,80,3.0,30.01,0
0.749568221,44,30,5.2,1,10.0,86,6.0,30.04,0
0.438687392,44,30,5.2,1,10.0,86,3.0,30.05,6
0.127806563,44,30,5.2,2,10.0,61,0.0,30.09,10848
0.183074266,44,30,5.2,3,10.0,54,7.0,30.05,20941
0.493955095,44,30,5.2,3,10.0,50,13.0,30.04,7581
0.804835924,44,30,5.2,1,10.0,68,3.0,30.05,0
1.115716753,44,30,5.2,1,10.0,76,8.0,30.07,0
1.062176166,42,27,2.4,0,10.0,76,0.0,30.08,0
0.7512953370000001,42,27,2.4,0,10.0,73,0.0,30.1,0
0.440414508,42,27,2.4,0,10.0,76,3.0,30.13,13
0.129533679,42,27,2.4,2,10.0,71,0.0,30.21,11696
0.18134715,42,27,2.4,3,10.0,61,3.0,30.17,20749
0.492227979,42,27,2.4,3,10.0,52,0.0,30.17,6851
0.803108808,42,27,2.4,3,10.0,68,8.0,30.22,0
1.113989637,42,27,2.4,3,10.0,74,0.0,30.24,0
1.062176166,46,4,4.2,4,10.0,77,0.0,30.22,0
0.7512953370000001,46,4,4.2,4,10.0,74,3.0,30.2,0
0.440414508,46,4,4.2,4,10.0,68,0.0,30.2,0
0.129533679,46,4,4.2,4,10.0,68,0.0,30.2,1847
0.18134715,46,4,4.2,4,1.5,93,0.0,30.16,4988
0.492227979,46,4,4.2,4,1.5,96,5.0,30.18,1175
0.803108808,46,4,4.2,4,6.0,93,0.0,30.21,0
1.113989637,46,4,4.2,3,9.0,86,7.0,30.25,0
1.062068966,49,17,3.5,4,9.0,86,0.0,30.25,0
0.7517241379999999,49,17,3.5,4,10.0,93,0.0,30.27,0
0.44137931,49,17,3.5,4,8.0,86,6.0,30.26,0
0.131034483,49,17,3.5,4,8.0,86,6.0,30.3,2312
0.179310345,49,17,3.5,4,10.0,80,3.0,30.26,15975
0.489655172,49,17,3.5,3,10.0,80,0.0,30.25,7508
0.8,49,17,3.5,3,10.0,93,9.0,30.27,0
1.110344828,49,17,3.5,4,10.0,90,0.0,30.29,0
1.058419244,49,1,3.8,4,8.0,93,5.0,30.26,0
0.749140893,49,1,3.8,4,4.0,93,5.0,30.27,0
0.439862543,49,1,3.8,4,5.0,89,3.0,30.26,0
0.130584192,49,1,3.8,4,5.0,86,3.0,30.29,8716
0.17869415800000002,49,1,3.8,1,5.0,80,0.0,30.23,20917
0.487972509,49,1,3.8,1,6.0,77,0.0,30.19,7239
0.797250859,49,1,3.8,0,9.0,86,6.0,30.17,0
1.10652921,49,1,3.8,0,7.0,86,8.0,30.16,0
1.0583190390000001,48,4,3.8,2,5.0,89,7.0,30.15,0
0.7495711840000001,48,4,3.8,4,4.0,89,6.0,30.18,0
0.44082332799999996,48,4,3.8,4,4.0,93,3.0,30.19,0
0.132075472,48,4,3.8,3,2.5,83,5.0,30.22,8436
0.176672384,48,4,3.8,4,9.0,86,6.0,30.17,7129
0.48542024,48,4,3.8,2,9.0,80,7.0,30.18,7093
0.7941680959999999,48,4,3.8,1,10.0,89,0.0,30.2,0
1.102915952,48,4,3.8,0,8.0,89,0.0,30.22,0
1.056506849,49,11,6.6,0,6.0,93,5.0,30.22,0
0.7482876709999999,49,11,6.6,4,2.0,96,6.0,30.24,0
0.44006849299999995,49,11,6.6,4,0.25,96,0.0,30.27,3
0.131849315,49,11,6.6,1,5.0,96,7.0,30.3,12752
0.17636986300000002,49,11,6.6,1,10.0,51,13.0,30.26,23728
0.484589041,49,11,6.6,1,10.0,39,6.0,30.26,8333
0.7928082190000001,49,11,6.6,1,10.0,45,10.0,30.32,0
1.101027397,49,11,6.6,1,10.0,46,10.0,30.37,0
1.054700855,56,8,6.9,1,10.0,53,10.0,30.39,0
0.7470085470000001,56,8,6.9,0,10.0,64,14.0,30.43,0
0.439316239,56,8,6.9,0,10.0,61,5.0,30.47,3
0.131623932,56,8,6.9,0,10.0,69,10.0,30.53,12646
0.17606837600000005,56,8,6.9,0,10.0,41,5.0,30.49,23280
0.483760684,56,8,6.9,1,10.0,58,7.0,30.47,8262
0.791452991,56,8,6.9,1,10.0,51,6.0,30.5,0
1.0991452990000001,56,8,6.9,0,10.0,77,5.0,30.52,0
1.054607509,48,3,2.7,0,10.0,77,0.0,30.5,0
0.7474402729999999,48,3,2.7,0,10.0,77,6.0,30.49,0
0.44027303799999995,48,3,2.7,1,10.0,83,3.0,30.5,0
0.133105802,48,3,2.7,1,10.0,77,3.0,30.51,12521
0.17406143300000002,48,3,2.7,2,10.0,77,5.0,30.43,22737
0.481228669,48,3,2.7,3,10.0,72,5.0,30.35,7538
0.788395904,48,3,2.7,2,10.0,51,3.0,30.32,0
1.09556314,48,3,2.7,1,10.0,77,0.0,30.31,0
1.052810903,59,9,9.5,1,10.0,71,0.0,30.29,0
0.746166951,59,9,9.5,1,10.0,58,9.0,30.28,0
0.43952299799999994,59,9,9.5,2,10.0,48,8.0,30.29,128
0.132879046,59,9,9.5,3,10.0,48,17.0,30.31,815
0.17376490600000002,59,9,9.5,2,10.0,50,13.0,30.27,0
0.48040885899999997,59,9,9.5,1,10.0,42,16.0,30.23,0
0.7870528109999999,59,9,9.5,0,10.0,52,9.0,30.25,0
1.093696763,59,9,9.5,0,10.0,52,8.0,30.28,0
1.0509337859999999,61,13,5.3,0,10.0,64,7.0,30.3,0
0.74533107,61,13,5.3,0,10.0,64,8.0,30.3,0
0.43972835299999996,61,13,5.3,0,10.0,80,9.0,30.3,0
0.134125637,61,13,5.3,0,10.0,46,9.0,30.33,12826
0.17147708,61,13,5.3,0,10.0,35,7.0,30.27,22992
0.477079796,61,13,5.3,0,10.0,29,3.0,30.22,8465
0.782682513,61,13,5.3,0,10.0,69,0.0,30.23,0
1.088285229,61,13,5.3,0,10.0,57,0.0,30.24,0
1.049152542,55,9,2.3,0,10.0,74,5.0,30.23,0
0.744067797,55,9,2.3,0,10.0,86,0.0,30.22,0
0.438983051,55,9,2.3,0,10.0,89,0.0,30.22,18
0.133898305,55,9,2.3,1,10.0,80,3.0,30.24,12654
0.17118644100000002,55,9,2.3,3,9.0,78,6.0,30.17,22639
0.476271186,55,9,2.3,2,10.0,40,3.0,30.14,8636
0.781355932,55,9,2.3,3,10.0,55,0.0,30.15,0
1.086440678,55,9,2.3,2,10.0,64,3.0,30.16,0
1.047377327,56,13,3.2,1,10.0,77,0.0,30.15,0
0.7428087990000001,56,13,3.2,1,10.0,80,0.0,30.14,0
0.438240271,56,13,3.2,1,10.0,83,5.0,30.15,15
0.133671743,56,13,3.2,1,10.0,51,9.0,30.17,12969
0.170896785,56,13,3.2,1,10.0,70,6.0,30.12,23144
0.47546531299999995,56,13,3.2,1,10.0,39,3.0,30.1,8684
0.780033841,56,13,3.2,1,10.0,64,3.0,30.11,0
1.084602369,56,13,3.2,0,10.0,59,3.0,30.15,0
1.045531197,55,12,2.0,0,10.0,69,0.0,30.16,0
0.741989882,55,12,2.0,0,10.0,77,0.0,30.19,0
0.438448567,55,12,2.0,0,10.0,80,0.0,30.22,21
0.134907251,55,12,2.0,0,10.0,72,7.0,30.27,12728
0.16863406399999994,55,12,2.0,0,10.0,65,3.0,30.21,23077
0.472175379,55,12,2.0,0,10.0,56,0.0,30.19,3049
0.775716695,55,12,2.0,0,10.0,55,0.0,30.2,0
1.07925801,55,12,2.0,0,10.0,59,0.0,30.24,0
1.043771044,52,6,1.1,0,10.0,71,0.0,30.24,0
0.740740741,52,6,1.1,1,10.0,83,0.0,30.23,0
0.437710438,52,6,1.1,0,10.0,89,0.0,30.23,189
0.134680135,52,6,1.1,0,6.0,80,0.0,30.25,12474
0.168350168,52,6,1.1,0,6.0,80,8.0,30.18,22482
0.471380471,52,6,1.1,1,6.0,69,0.0,30.15,8277
0.774410774,52,6,1.1,0,8.0,62,0.0,30.15,0
1.077441077,52,6,1.1,0,8.0,77,0.0,30.19,0
1.042016807,55,14,2.5,0,8.0,93,6.0,30.21,0
0.739495798,55,14,2.5,0,8.0,89,0.0,30.23,0
0.43697479,55,14,2.5,0,8.0,93,5.0,30.25,52
0.134453782,55,14,2.5,0,4.0,72,8.0,30.29,12545
0.16806722699999999,55,14,2.5,0,5.0,54,3.0,30.26,23065
0.470588235,55,14,2.5,0,6.0,42,0.0,30.25,8581
0.773109244,55,14,2.5,0,10.0,58,0.0,30.25,0
1.075630252,55,14,2.5,0,10.0,66,3.0,30.26,0
1.040201005,55,14,1.9,0,10.0,80,0.0,30.25,0
0.738693467,55,14,1.9,0,10.0,77,0.0,30.24,0
0.43718593,55,14,1.9,0,10.0,77,0.0,30.24,23
0.13567839199999998,55,14,1.9,0,10.0,48,6.0,30.26,13489
0.16582914599999998,55,14,1.9,0,10.0,45,5.0,30.19,23615
0.467336683,55,14,1.9,0,10.0,31,0.0,30.15,9129
0.7688442209999999,55,14,1.9,0,10.0,48,3.0,30.15,0
1.070351759,55,14,1.9,0,10.0,67,3.0,30.16,0
1.038461538,55,13,1.5,0,10.0,74,0.0,30.15,0
0.737458194,55,13,1.5,0,10.0,77,0.0,30.15,0
0.436454849,55,13,1.5,1,10.0,86,0.0,30.15,207
0.135451505,55,13,1.5,1,10.0,55,3.0,30.17,13558
0.165551839,55,13,1.5,1,10.0,37,3.0,30.09,23223
0.466555184,55,13,1.5,2,10.0,52,5.0,30.04,8478
0.767558528,55,13,1.5,1,10.0,50,0.0,30.04,0
1.068561873,55,13,1.5,2,10.0,55,0.0,30.05,0
1.03327787,55,4,2.4,2,10.0,83,0.0,30.04,0
0.7337770379999999,55,4,2.4,3,10.0,74,5.0,30.01,0
0.434276206,55,4,2.4,3,10.0,77,3.0,29.99,0
0.134775374,55,4,2.4,4,10.0,75,3.0,30.02,1488
0.16472545800000002,55,4,2.4,4,10.0,67,0.0,29.98,2059
0.46422629,55,4,2.4,4,10.0,72,3.0,29.98,1216
0.763727121,55,4,2.4,4,10.0,77,3.0,29.98,0
1.063227953,55,4,2.4,4,10.0,83,7.0,30.0,0
1.031561462,53,2,2.6,4,8.0,83,5.0,29.98,0
0.73255814,53,2,2.6,4,4.0,93,0.0,29.98,0
0.43355481700000004,53,2,2.6,4,2.5,93,9.0,29.98,0
0.134551495,53,2,2.6,4,4.0,96,0.0,30.02,120
0.164451827,53,2,2.6,4,4.0,93,7.0,30.0,4956
0.46345515,53,2,2.6,4,8.0,93,0.0,30.0,2298
0.762458472,53,2,2.6,4,9.0,93,0.0,30.0,0
1.061461794,53,2,2.6,4,10.0,86,3.0,30.01,0
1.029801325,54,32,2.7,4,7.0,75,7.0,30.01,0
0.7317880790000001,54,32,2.7,4,5.0,93,3.0,30.02,0
0.433774834,54,32,2.7,4,4.0,96,3.0,30.02,0
0.13576158900000002,54,32,2.7,4,6.0,96,0.0,30.05,2240
0.162251656,54,32,2.7,4,1.5,96,0.0,30.03,4097
0.460264901,54,32,2.7,4,3.0,96,0.0,30.02,1871
0.758278146,54,32,2.7,4,4.0,96,0.0,30.04,0
1.056291391,54,32,2.7,4,8.0,96,7.0,30.07,0
1.02640264,52,27,10.0,4,5.0,96,8.0,30.09,0
0.729372937,52,27,10.0,4,9.0,96,14.0,30.12,0
0.43234323399999997,52,27,10.0,4,10.0,90,10.0,30.14,0
0.135313531,52,27,10.0,4,6.0,93,10.0,30.18,1483
0.161716172,52,27,10.0,4,10.0,80,10.0,30.15,2273
0.458745875,52,27,10.0,4,9.0,80,9.0,30.15,1717
0.755775578,52,27,10.0,4,10.0,80,9.0,30.14,0
1.052805281,52,27,10.0,4,10.0,69,13.0,30.17,0
1.024711697,50,28,18.7,4,10.0,71,16.0,30.15,0
0.7281713340000001,50,28,18.7,3,10.0,69,21.0,30.11,0
0.4316309720000001,50,28,18.7,2,10.0,74,18.0,30.09,17
0.13509061,50,28,18.7,2,10.0,69,18.0,30.11,13734
0.161449753,50,28,18.7,3,10.0,72,21.0,30.05,19435
0.457990115,50,28,18.7,3,10.0,72,21.0,29.99,4842
0.754530478,50,28,18.7,2,10.0,77,21.0,29.98,0
1.05107084,50,28,18.7,2,10.0,80,11.0,30.0,0
1.02134647,47,32,6.6,1,10.0,77,7.0,30.01,0
0.725779967,47,32,6.6,1,10.0,79,5.0,30.03,0
0.430213465,47,32,6.6,1,10.0,79,3.0,30.07,0
0.13464696199999998,47,32,6.6,1,10.0,71,3.0,30.12,15341
0.16091954,47,32,6.6,1,10.0,66,5.0,30.1,25763
0.45648604299999995,47,32,6.6,1,10.0,51,6.0,30.12,10514
0.752052545,47,32,6.6,0,10.0,71,8.0,30.2,0
1.047619048,47,32,6.6,0,10.0,54,7.0,30.26,0
1.019639935,47,36,6.0,0,10.0,52,15.0,30.31,0
0.7250409170000001,47,36,6.0,0,10.0,44,5.0,30.39,0
0.43044189899999996,47,36,6.0,1,10.0,42,6.0,30.42,0
0.135842881,47,36,6.0,1,10.0,34,0.0,30.49,14987
0.158756137,47,36,6.0,1,10.0,35,5.0,30.48,25220
0.453355155,47,36,6.0,1,10.0,53,5.0,30.47,10118
0.747954173,47,36,6.0,0,10.0,68,9.0,30.49,0
1.0425531909999999,47,36,6.0,0,10.0,66,5.0,30.51,0
1.017973856,49,27,4.7,0,10.0,76,0.0,30.5,0
0.723856209,49,27,4.7,0,10.0,79,3.0,30.49,0
0.4297385620000001,49,27,4.7,0,10.0,86,3.0,30.5,0
0.135620915,49,27,4.7,0,10.0,61,3.0,30.5,15070
0.158496732,49,27,4.7,0,10.0,40,0.0,30.39,25314
0.452614379,49,27,4.7,1,10.0,67,16.0,30.32,10416
0.746732026,49,27,4.7,1,10.0,90,13.0,30.3,0
1.0408496729999999,49,27,4.7,0,10.0,89,0.0,30.31,0
1.01465798,54,10,4.8,0,10.0,86,0.0,30.29,0
0.7214983709999999,54,10,4.8,0,10.0,86,6.0,30.3,0
0.42833876200000004,54,10,4.8,1,10.0,53,14.0,30.33,0
0.135179153,54,10,4.8,0,10.0,49,9.0,30.37,0
0.157980456,54,10,4.8,0,10.0,46,6.0,30.31,0
0.451140065,54,10,4.8,0,10.0,34,5.0,30.29,0
0.7442996740000001,54,10,4.8,0,10.0,75,0.0,30.3,0
1.037459283,54,10,4.8,0,10.0,64,3.0,30.31,0
1.009724473,52,29,4.8,0,10.0,80,5.0,30.31,0
0.717990276,52,29,4.8,0,10.0,83,6.0,30.3,0
0.426256078,52,29,4.8,1,10.0,89,3.0,30.31,0
0.13452188,52,29,4.8,0,8.0,77,0.0,30.32,0
0.15721231800000002,52,29,4.8,0,8.0,75,3.0,30.25,21150
0.448946515,52,29,4.8,0,9.0,56,3.0,30.21,10418
0.7406807129999999,52,29,4.8,0,10.0,77,9.0,30.2,0
1.032414911,52,29,4.8,1,8.0,93,11.0,30.21,0
1.0064620359999998,51,28,5.0,1,10.0,93,13.0,30.18,0
0.7156704359999999,51,28,5.0,1,10.0,89,3.0,30.17,0
0.424878837,51,28,5.0,0,10.0,89,0.0,30.16,292
0.134087237,51,28,5.0,0,5.0,83,0.0,30.19,15312
0.15670436199999999,51,28,5.0,0,7.0,80,5.0,30.14,24563
0.447495961,51,28,5.0,0,10.0,67,10.0,30.09,10570
0.7382875609999999,51,28,5.0,0,10.0,83,7.0,30.09,1
1.02907916,51,28,5.0,1,10.0,89,5.0,30.12,0
1.003220612,54,32,1.9,0,10.0,86,0.0,30.13,0
0.7133655390000001,54,32,1.9,1,10.0,83,0.0,30.15,0
0.4235104670000001,54,32,1.9,0,10.0,86,0.0,30.18,362
0.133655395,54,32,1.9,0,10.0,42,3.0,30.23,16420
0.156199678,54,32,1.9,0,10.0,29,5.0,30.18,25922
0.44605475,54,32,1.9,0,10.0,29,5.0,30.17,11047
0.735909823,54,32,1.9,0,10.0,45,5.0,30.19,0
1.025764895,54,32,1.9,0,10.0,59,0.0,30.21,0
1.0032154340000001,54,7,1.8,0,10.0,77,0.0,30.22,0
0.713826367,54,7,1.8,0,10.0,80,5.0,30.21,0
0.424437299,54,7,1.8,1,10.0,89,5.0,30.22,375
0.135048232,54,7,1.8,1,10.0,72,3.0,30.26,15387
0.154340836,54,7,1.8,0,9.0,69,6.0,30.2,24249
0.443729904,54,7,1.8,0,9.0,49,0.0,30.15,10241
0.7331189709999999,54,7,1.8,0,10.0,65,0.0,30.15,0
1.022508039,54,7,1.8,0,10.0,77,0.0,30.17,0
1.0,56,32,3.1,0,9.0,80,0.0,30.14,0
0.711538462,56,32,3.1,0,5.0,86,0.0,30.11,0
0.423076923,56,32,3.1,0,4.0,93,3.0,30.1,345
0.134615385,56,32,3.1,0,4.0,67,6.0,30.1,15731
0.153846154,56,32,3.1,0,5.0,72,5.0,30.02,24745
0.44230769200000003,56,32,3.1,1,10.0,58,8.0,29.97,10469
0.7307692309999999,56,32,3.1,1,10.0,46,0.0,29.97,0
1.019230769,56,32,3.1,1,10.0,62,7.0,29.98,0
0.996805112,53,20,4.5,2,10.0,61,0.0,29.99,0
0.7092651759999999,53,20,4.5,2,10.0,96,7.0,29.97,0
0.42172524,53,20,4.5,4,6.0,89,5.0,29.97,416
0.134185304,53,20,4.5,3,3.0,93,0.0,29.99,13562
0.15335463300000002,53,20,4.5,4,4.0,78,0.0,29.95,14862
0.44089456899999996,53,20,4.5,4,6.0,65,0.0,29.9,6425
0.728434505,53,20,4.5,4,10.0,75,3.0,29.89,3
1.015974441,53,20,4.5,4,10.0,44,20.0,29.9,0
0.993630573,55,16,10.3,2,10.0,72,8.0,29.89,0
0.707006369,55,16,10.3,4,10.0,90,8.0,29.91,0
